identifier,aaa,bbbb,cccc,dddd,title,creator,subjects,description,publisher,contributor,date,resource_type,format,language,source,relation,coverage,rights,card_url,image_url
U426_nichibunken_0112_0002_0001,426,0112,0002,0001,,David Thompson,鼠；ネズミ，盃；サカズキ，盆；ボン，男；オトコ,男の鼠。髪を結い、青い着物に墨色の羽織をまとって、座敷に座っている。右手に朱色の盃を持ち、差し出している。手は人間のものである。膝元と脇に、椀や器を載せた朱色の盆が3つ置かれている。,所蔵者：国際日本文化研究センター,,2006,画像,,英語,親書誌： U426_nichibunken_0112 ：Nedzumi no Yome-Iri,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0112_0002_0001,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0112_0002_0001.jpg
U426_nichibunken_0112_0002_0002,426,0112,0002,0002,,David Thompson,鼠；ネズミ，盆；ボン，男；オトコ,男の鼠。黒っぽい着物に灰色の羽織をまとい、座っている。右手は膝元につき、左手は徳利を持つような仕草をしている。手は人間のものである。手前に食べ物を載せた朱色の盆が置かれている。,所蔵者：国際日本文化研究センター,,2006,画像,,英語,親書誌： U426_nichibunken_0112 ：Nedzumi no Yome-Iri,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0112_0002_0002,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0112_0002_0002.jpg
U426_nichibunken_0112_0002_0003,426,0112,0002,0003,,David Thompson,鼠；ネズミ，盃；サカズキ，女；オンナ,女の鼠。髪を結い、白い柄の入った水色の着物をまとって、座っている。左手に朱色の盃を持ち、横を見ている。手は人間のものである。,所蔵者：国際日本文化研究センター,,2006,画像,,英語,親書誌： U426_nichibunken_0112 ：Nedzumi no Yome-Iri,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0112_0002_0003,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0112_0002_0003.jpg
U426_nichibunken_0112_0003_0000,426,0112,0003,0000,,David Thompson,鼠；ネズミ，結納；ユイノウ，男；オトコ,結納の場面。座敷では裃を着た2体の鼠が挨拶をかわしている。庭には、結納の品が次々と運ばれてきている。茶色の羽織をまとった鼠たちがそれらを運んでいる。,所蔵者：国際日本文化研究センター,,2006,画像,,英語,親書誌： U426_nichibunken_0112 ：Nedzumi no Yome-Iri,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0112_0003_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0112_0003_0000.jpg
U426_nichibunken_0112_0003_0001,426,0112,0003,0001,,David Thompson,鼠；ネズミ，男；オトコ,男の鼠。髪を結い、黒い着物と灰青色の裃を着ている。座敷に座って、両手を前について頭を下げ、向って右の鼠におじぎをしている。手は人間のものである。,所蔵者：国際日本文化研究センター,,2006,画像,,英語,親書誌： U426_nichibunken_0112 ：Nedzumi no Yome-Iri,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0112_0003_0001,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0112_0003_0001.jpg
U426_nichibunken_0112_0003_0002,426,0112,0003,0002,,David Thompson,鼠；ネズミ，刀；カタナ，男；オトコ,男の鼠。髪を結い、青い着物に灰青色の裃を着け、腰に刀を差している。座敷に座って、頭を下げ、向って左の鼠におじぎをしている。床に置いた折りたたんだ紙らしきものに、右手を添えている。手は人間のものである。,所蔵者：国際日本文化研究センター,,2006,画像,,英語,親書誌： U426_nichibunken_0112 ：Nedzumi no Yome-Iri,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0112_0003_0002,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0112_0003_0002.jpg
U426_nichibunken_0112_0003_0003,426,0112,0003,0003,,David Thompson,鼠；ネズミ，男；オトコ,男の鼠。髪を結い、茶色の羽織をまとって、草履をはいている。しゃがんで、左手で何かを指差し、顔を上に向けて話しかけている。手足は人間のものである。,所蔵者：国際日本文化研究センター,,2006,画像,,英語,親書誌： U426_nichibunken_0112 ：Nedzumi no Yome-Iri,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0112_0003_0003,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0112_0003_0003.jpg
U426_nichibunken_0112_0003_0004,426,0112,0003,0004,,David Thompson,鼠；ネズミ，煙管；キセル，男；オトコ,男の鼠。髪を結い、茶色の羽織をまとって、草履をはいている。あぐらをかいて、右手で煙管を持ち、吸い口をくわえて、雁首を蝋燭の火に近づけている。蝋燭は障子を外した提灯の中に立っている。手は人間のものである。,所蔵者：国際日本文化研究センター,,2006,画像,,英語,親書誌： U426_nichibunken_0112 ：Nedzumi no Yome-Iri,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0112_0003_0004,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0112_0003_0004.jpg
U426_nichibunken_0112_0003_0005,426,0112,0003,0005,,David Thompson,鼠；ネズミ，刀；カタナ，男；オトコ,男の鼠。髪を結い、茶色の羽織をまとって、腰に刀を差し、草履をはいている。棒に紐を編みつけたようなものを載せた台を両手で持ち、運んでいる。手足は人間のものである。,所蔵者：国際日本文化研究センター,,2006,画像,,英語,親書誌： U426_nichibunken_0112 ：Nedzumi no Yome-Iri,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0112_0003_0005,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0112_0003_0005.jpg
U426_nichibunken_0112_0004_0000,426,0112,0004,0000,,David Thompson,鼠；ネズミ，仕立て；シタテ，女；オンナ,花嫁のための着物を仕立てる鼠たち。手前の部屋では、3体の鼠が、縫物をしたり、反物を切ったりしている。奥の部屋では、2体の鼠が囲炉裏を囲んでおり、そのうちの1体は煙管をくわえている。,所蔵者：国際日本文化研究センター,,2006,画像,,英語,親書誌： U426_nichibunken_0112 ：Nedzumi no Yome-Iri,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0112_0004_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0112_0004_0000.jpg
U426_nichibunken_0112_0004_0001,426,0112,0004,0001,,David Thompson,鼠；ネズミ，簪；カンザシ，女；オンナ,女の鼠。髪を結い簪を挿している。紫色の着物を着て、座敷に座っている。,所蔵者：国際日本文化研究センター,,2006,画像,,英語,親書誌： U426_nichibunken_0112 ：Nedzumi no Yome-Iri,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0112_0004_0001,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0112_0004_0001.jpg
U426_nichibunken_0112_0004_0002,426,0112,0004,0002,,David Thompson,鼠；ネズミ，煙管；キセル，囲炉裏；イロリ，茶釜；チャガマ，女；オンナ,女の鼠。髪を結い、灰青色の着物をまとって座っている。前に屈んで、右手に煙管を持ち、吸い口をくわえて、雁首を囲炉裏に近づけている。手は人間のものである。囲炉裏には茶釜のようなものが載っている。,所蔵者：国際日本文化研究センター,,2006,画像,,英語,親書誌： U426_nichibunken_0112 ：Nedzumi no Yome-Iri,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0112_0004_0002,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0112_0004_0002.jpg
U426_nichibunken_0112_0004_0003,426,0112,0004,0003,,David Thompson,鼠；ネズミ，簪；カンザシ，女；オンナ,女の鼠。髪を結い簪を挿し、縞模様の着物をまとっている。座って、両手で水色の柄が入った布を持ち、体を横をにひねって、手前の鼠に話しかけている。手は人間のものである。,所蔵者：国際日本文化研究センター,,2006,画像,,英語,親書誌： U426_nichibunken_0112 ：Nedzumi no Yome-Iri,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0112_0004_0003,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0112_0004_0003.jpg
U426_nichibunken_0112_0004_0004,426,0112,0004,0004,,David Thompson,鼠；ネズミ，簪；カンザシ，女；オンナ,女の鼠。髪を結い簪を挿し、茶色の着物をまとっている。座って、膝立ちになり、前に屈んで、両手で台の上に敷かれた桃色の布を押さえている。手は人間のものである。,所蔵者：国際日本文化研究センター,,2006,画像,,英語,親書誌： U426_nichibunken_0112 ：Nedzumi no Yome-Iri,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0112_0004_0004,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0112_0004_0004.jpg
U426_nichibunken_0112_0004_0005,426,0112,0004,0005,,David Thompson,鼠；ネズミ，簪；カンザシ，女；オンナ,女の鼠。髪を結い簪を挿し、灰色の着物をまとっている。座って、膝立ちになり、右手に小刀状のものを持ち、台の上に敷かれた桃色の布を切っている。手は人間のものである。,所蔵者：国際日本文化研究センター,,2006,画像,,英語,親書誌： U426_nichibunken_0112 ：Nedzumi no Yome-Iri,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0112_0004_0005,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0112_0004_0005.jpg
U426_nichibunken_0112_0005_0000,426,0112,0005,0000,,David Thompson,鼠；ネズミ，女；オンナ，お歯黒；オハグロ,花嫁となる鼠がお歯黒をしている。年長の女鼠2体がそれを手助けしている。若い娘鼠が、朱色の容器を運んできている。,所蔵者：国際日本文化研究センター,,2006,画像,,英語,親書誌： U426_nichibunken_0112 ：Nedzumi no Yome-Iri,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0112_0005_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0112_0005_0000.jpg
U426_nichibunken_0112_0005_0001,426,0112,0005,0001,,David Thompson,鼠；ネズミ，簪；カンザシ，女；オンナ,女の鼠。髪を結い簪を差し、紫色の柄が入った青色の着物をまとっている。座って右手を脇につき、左手を上げて、何やら話している。手は人間のものである。,所蔵者：国際日本文化研究センター,,2006,画像,,英語,親書誌： U426_nichibunken_0112 ：Nedzumi no Yome-Iri,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0112_0005_0001,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0112_0005_0001.jpg
U426_nichibunken_0112_0005_0002,426,0112,0005,0002,,David Thompson,鼠；ネズミ，簪；カンザシ，女；オンナ,女の鼠。髪を結い簪を差し、赤い着物と、柄が入った墨色の打掛をまとっている。座って左手で何かを指差し、話している。手は人間のものである。,所蔵者：国際日本文化研究センター,,2006,画像,,英語,親書誌： U426_nichibunken_0112 ：Nedzumi no Yome-Iri,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0112_0005_0002,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0112_0005_0002.jpg
U426_nichibunken_0112_0005_0003,426,0112,0005,0003,,David Thompson,鼠；ネズミ，女；オンナ，簪；カンザシ，お歯黒；オハグロ,女の鼠。髪を結い簪を挿し、桃色に松らしき木の模様が描かれた振袖をまとって座っている。右手にお歯黒筆、左手に鏡を持っている。手前に渡しかね、かねつけわんなどを載せた耳盥と、朱色の盆に載った鉢が置かれている。お歯黒をつけようとしているところである。手は人間のものである。,所蔵者：国際日本文化研究センター,,2006,画像,,英語,親書誌： U426_nichibunken_0112 ：Nedzumi no Yome-Iri,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0112_0005_0003,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0112_0005_0003.jpg
U426_nichibunken_0112_0005_0004,426,0112,0005,0004,,David Thompson,鼠；ネズミ，女；オンナ，簪；カンザシ,女の鼠。髪を結い、簪を挿し、紫色の着物に黒い帯を締めている。朱色の容器を持ち、立っている。手は人間のものである。,所蔵者：国際日本文化研究センター,,2006,画像,,英語,親書誌： U426_nichibunken_0112 ：Nedzumi no Yome-Iri,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0112_0005_0004,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0112_0005_0004.jpg
U426_nichibunken_0112_0006_0000,426,0112,0006,0000,,David Thompson,鼠；ネズミ，掃除；ソウジ，男；オトコ,婚礼に備えて、家の前を掃除する鼠たち。3体とも水色の羽織をまとっている。,所蔵者：国際日本文化研究センター,,2006,画像,,英語,親書誌： U426_nichibunken_0112 ：Nedzumi no Yome-Iri,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0112_0006_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0112_0006_0000.jpg
U426_nichibunken_0112_0006_0001,426,0112,0006,0001,,David Thompson,鼠；ネズミ，ちりとり；チリトリ，男；オトコ,男の鼠。髪を結い、空色の羽織をまとっている。上半身を屈めて、ちりとりにゴミを入れている。振り向いて、何か話しかけている。手足は人間のものである。,所蔵者：国際日本文化研究センター,,2006,画像,,英語,親書誌： U426_nichibunken_0112 ：Nedzumi no Yome-Iri,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0112_0006_0001,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0112_0006_0001.jpg
U426_nichibunken_0112_0006_0002,426,0112,0006,0002,,David Thompson,鼠；ネズミ，桶；オケ，男；オトコ,男の鼠。髪を結い、空色の羽織をまとっている。両手で桶を持ち、地面に水をまいている。手足は人間のものである。,所蔵者：国際日本文化研究センター,,2006,画像,,英語,親書誌： U426_nichibunken_0112 ：Nedzumi no Yome-Iri,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0112_0006_0002,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0112_0006_0002.jpg
U426_nichibunken_0112_0006_0003,426,0112,0006,0003,,David Thompson,鼠；ネズミ，箒；ホウキ，男；オトコ,男の鼠。髪を結い、空色の羽織をまとっている。箒で地面を掃いている。手足は人間のものである。,所蔵者：国際日本文化研究センター,,2006,画像,,英語,親書誌： U426_nichibunken_0112 ：Nedzumi no Yome-Iri,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0112_0006_0003,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0112_0006_0003.jpg
U426_nichibunken_0112_0007_0000,426,0112,0007,0000,,David Thompson,鼠；ネズミ，料理；リョウリ，男；オトコ，女；オンナ,台所で、婚礼の宴の料理を作る鼠たち。鯛をさばくもの、すり鉢で何かをするものなどがいる。土間には、魚売りらしい鼠が来ている。,所蔵者：国際日本文化研究センター,,2006,画像,,英語,親書誌： U426_nichibunken_0112 ：Nedzumi no Yome-Iri,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0112_0007_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0112_0007_0000.jpg
U426_nichibunken_0112_0007_0001,426,0112,0007,0001,,David Thompson,鼠；ネズミ，男；オトコ,男の鼠。髪を結い、柄の入った墨色の着物をまとって立っている。頭を屈めて、前にいる鼠の様子を見ている。手は人間のものである。,所蔵者：国際日本文化研究センター,,2006,画像,,英語,親書誌： U426_nichibunken_0112 ：Nedzumi no Yome-Iri,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0112_0007_0001,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0112_0007_0001.jpg
U426_nichibunken_0112_0007_0002,426,0112,0007,0002,,David Thompson,鼠；ネズミ，まな板；マナイタ，魚；サカナ，男；オトコ,男の鼠。髪を結い、柄の入った灰青色の着物と黒い袴を身に着け、襷を締めている。座って、まな板の上の赤い魚を押さえつけている。手は人間のものである。,所蔵者：国際日本文化研究センター,,2006,画像,,英語,親書誌： U426_nichibunken_0112 ：Nedzumi no Yome-Iri,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0112_0007_0002,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0112_0007_0002.jpg
U426_nichibunken_0112_0007_0003,426,0112,0007,0003,,David Thompson,鼠；ネズミ，魚；サカナ，男；オトコ,男の鼠。髪を結い、墨色の着物と水色の袴を身につけ、下駄を履いている。土間に立ち、先に金具が付いた棒を右手にもっており、その金具に赤い魚がひっかかっている。左肩に白い布をひっかけている。手足は人間のものである。,所蔵者：国際日本文化研究センター,,2006,画像,,英語,親書誌： U426_nichibunken_0112 ：Nedzumi no Yome-Iri,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0112_0007_0003,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0112_0007_0003.jpg
U426_nichibunken_0112_0007_0004,426,0112,0007,0004,,David Thompson,鼠；ネズミ，すりこぎ；スリコギ，すり鉢；スリバチ，男；オトコ,男の鼠。髪を結い、柄の入った灰色の着物をまとって、あぐらをかいている。両手ですりこぎを持ち、すり鉢で何かをすっている。手は人間のものである。,所蔵者：国際日本文化研究センター,,2006,画像,,英語,親書誌： U426_nichibunken_0112 ：Nedzumi no Yome-Iri,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0112_0007_0004,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0112_0007_0004.jpg
U426_nichibunken_0112_0007_0005,426,0112,0007,0005,,David Thompson,鼠；ネズミ，簪；カンザシ，女；オンナ,女の鼠。髪を結い、赤い簪をさしている。茶色の着物と水色の前掛けを身につけている。立って、棚の上の箱に右手をかけ、振り返って、向って右側の鼠の肩に左手を置いて話しかけている。手は人間のものである。,所蔵者：国際日本文化研究センター,,2006,画像,,英語,親書誌： U426_nichibunken_0112 ：Nedzumi no Yome-Iri,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0112_0007_0005,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0112_0007_0005.jpg
U426_nichibunken_0112_0008_0000,426,0112,0008,0000,,David Thompson,鼠；ネズミ，花嫁行列；ハナヨメギョウレツ，男；オトコ,花嫁行列の先頭が、婿の家の門に到着したところ。裃姿の3体の鼠が、中に入るよう指示を出している。青い羽織の鼠たちが、花嫁の調度や駕籠を運んでおり、裃姿の鼠が付き添っている。,所蔵者：国際日本文化研究センター,,2006,画像,,英語,親書誌： U426_nichibunken_0112 ：Nedzumi no Yome-Iri,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0112_0008_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0112_0008_0000.jpg
U426_nichibunken_0112_0008_0001,426,0112,0008,0001,,David Thompson,鼠；ネズミ，男；オトコ,男の鼠。髪を結い、黒い着物に青い裃を着け、腰に刀を差し、足袋と草履をはいている。歩いている。手は人間のものである。,所蔵者：国際日本文化研究センター,,2006,画像,,英語,親書誌： U426_nichibunken_0112 ：Nedzumi no Yome-Iri,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0112_0008_0001,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0112_0008_0001.jpg
U426_nichibunken_0112_0008_0002,426,0112,0008,0002,,David Thompson,鼠；ネズミ，挟箱；ハサミバコ，男；オトコ,男の鼠。髪を結い、茶色の着物を着て、腿のあたりで端折り、青い羽織をまとっている。足には足袋のみはいている。手足は人間のものである。赤い挟箱を担ぎ、腕を組んで歩いている。,所蔵者：国際日本文化研究センター,,2006,画像,,英語,親書誌： U426_nichibunken_0112 ：Nedzumi no Yome-Iri,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0112_0008_0002,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0112_0008_0002.jpg
U426_nichibunken_0112_0008_0003,426,0112,0008,0003,,David Thompson,鼠；ネズミ，挟箱；ハサミバコ，男；オトコ,男の鼠。髪を結い、茶色の着物を着て、腿のあたりで端折り、青い羽織をまとっている。足には足袋のみはいている。腕脚は人間のものである。赤い挟箱を担ぎ、腕を組んで歩いている。,所蔵者：国際日本文化研究センター,,2006,画像,,英語,親書誌： U426_nichibunken_0112 ：Nedzumi no Yome-Iri,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0112_0008_0003,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0112_0008_0003.jpg
U426_nichibunken_0112_0008_0004,426,0112,0008,0004,,David Thompson,鼠；ネズミ，駕籠；カゴ，男；オトコ,男の鼠。髪を結い、茶色の着物を着て、青い羽織をまとっている。肩に駕籠の竿を担いでいる。,所蔵者：国際日本文化研究センター,,2006,画像,,英語,親書誌： U426_nichibunken_0112 ：Nedzumi no Yome-Iri,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0112_0008_0004,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0112_0008_0004.jpg
U426_nichibunken_0112_0008_0005,426,0112,0008,0005,,David Thompson,鼠；ネズミ，男；オトコ,男の鼠。髪を結い、灰色の裃を身につけている。,所蔵者：国際日本文化研究センター,,2006,画像,,英語,親書誌： U426_nichibunken_0112 ：Nedzumi no Yome-Iri,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0112_0008_0005,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0112_0008_0005.jpg
U426_nichibunken_0112_0009_0000,426,0112,0009,0000,,David Thompson,鼠；ネズミ，祝言；シュウゲン，三三九度；サンサンクド，男；オトコ，女；オンナ,花嫁が三三九度の盃を飲み干している。付き添いの女鼠たちがそれを見守っている。親族たちは、それを見て喜んでいる。,所蔵者：国際日本文化研究センター,,2006,画像,,英語,親書誌： U426_nichibunken_0112 ：Nedzumi no Yome-Iri,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0112_0009_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0112_0009_0000.jpg
U426_nichibunken_0112_0009_0001,426,0112,0009,0001,,David Thompson,鼠；ネズミ，花嫁；ハナヨメ，簪；カンザシ，盃；サカズキ，女；オンナ,鼠の花嫁。髪を後ろで一つにまとめ、簪を挿している。赤い着物に白い内掛をまとって座っている。両手で赤い盃を持ち、口元に近づけている。手は人間のものである。,所蔵者：国際日本文化研究センター,,2006,画像,,英語,親書誌： U426_nichibunken_0112 ：Nedzumi no Yome-Iri,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0112_0009_0001,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0112_0009_0001.jpg
U426_nichibunken_0112_0009_0002,426,0112,0009,0002,,David Thompson,鼠；ネズミ，女；オンナ,女の鼠。髪を後ろで一つにまとめ、簪を挿している。赤い着物に、葉の模様が入った墨色の打掛をまとって、座っている。右手を床につき、顔を左に向けて、花嫁の様子を伺っている。手は人間のものである。,所蔵者：国際日本文化研究センター,,2006,画像,,英語,親書誌： U426_nichibunken_0112 ：Nedzumi no Yome-Iri,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0112_0009_0002,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0112_0009_0002.jpg
U426_nichibunken_0112_0009_0003,426,0112,0009,0003,,David Thompson,鼠；ネズミ，刀；カタナ，男；オトコ,男の鼠。髪を結い、黒い着物に青色の裃を身につけ、腰に刀を差して、座っている。手は人間のものである。,所蔵者：国際日本文化研究センター,,2006,画像,,英語,親書誌： U426_nichibunken_0112 ：Nedzumi no Yome-Iri,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0112_0009_0003,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0112_0009_0003.jpg
U426_nichibunken_0112_0009_0004,426,0112,0009,0004,,David Thompson,鼠；ネズミ，簪；カンザシ，女；オンナ,女の鼠。髪を後ろで一つにまとめ、簪を挿している。赤い着物に、花の柄が入った緑色の打掛をまとっている。座って、上半身をかがめている。,所蔵者：国際日本文化研究センター,,2006,画像,,英語,親書誌： U426_nichibunken_0112 ：Nedzumi no Yome-Iri,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0112_0009_0004,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0112_0009_0004.jpg
U426_nichibunken_0112_0009_0005,426,0112,0009,0005,,David Thompson,鼠；ネズミ，扇子；センス，刀；カタナ，男；オトコ,男の鼠。髪を結い、黒い着物に青色の裃を身につけ、腰に刀を差して、座っている。右手に扇子を持っている。手は人間のものである。,所蔵者：国際日本文化研究センター,,2006,画像,,英語,親書誌： U426_nichibunken_0112 ：Nedzumi no Yome-Iri,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0112_0009_0005,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0112_0009_0005.jpg
